radius:25.0
size:68^38
path:sample.svg
fields:latitude	longitude
geo:41.35,41.58,-70.7,-70.5
+data:
-0.700023472,41.43582089552239,-70.69995503209894	-0.700023472,41.43582089552239,-70.6945520573909	11.256968498,41.43582089552239,-70.68914908268285	17.056724548,41.43582089552239,-70.68374610797478	24.817272186,41.43582089552239,-70.67834313326674	6.651165962,41.43582089552239,-70.67294015855869	11.829354286,41.43582089552239,-70.66753718385064	19.4594841,41.43582089552239,-70.66213420914258	40.310913086,41.43582089552239,-70.65673123443453	52.161144257,41.43582089552239,-70.65132825972648	57.112922668,41.43582089552239,-70.64592528501844	27.846704483,41.43582089552239,-70.64052231031037	23.269273758,41.43582089552239,-70.63511933560233	24.246984482,41.43582089552239,-70.62971636089428	37.355091095,41.43582089552239,-70.62431338618623	38.113605499,41.43582089552239,-70.61891041147818	41.734176636,41.43582089552239,-70.61350743677012	29.197372437,41.43582089552239,-70.60810446206207	0.586666524,41.43582089552239,-70.60270148735403	-0.500023484,41.43582089552239,-70.59729851264598	23.01169014,41.43582089552239,-70.59189553793792	24.819030762,41.43582089552239,-70.58649256322987	22.363952637,41.43582089552239,-70.58108958852182	16.759342194,41.43582089552239,-70.57568661381377	9.287403107,41.43582089552239,-70.57028363910572	2.743961334,41.43582089552239,-70.56488066439766	0.679444432,41.43582089552239,-70.55947768968961	-0.250023514,41.43582089552239,-70.55407471498157	0.0,41.43582089552239,-70.54867174027352	0.0,41.43582089552239,-70.54326876556546	0.0,41.43582089552239,-70.53786579085741	0.0,41.43582089552239,-70.53246281614936	0.0,41.43582089552239,-70.52705984144131	0.0,41.43582089552239,-70.52165686673325	0.0,41.43582089552239,-70.5162538920252	0.0,41.43582089552239,-70.51085091731716	0.0,41.43582089552239,-70.50544794260911	0.0,41.43582089552239,-70.50004496790106
0.999976516,41.432388059701495,-70.69994974612028	19.388551712,41.432388059701495,-70.69454705714081	22.629001617,41.432388059701495,-70.68914436816134	31.523286819,41.432388059701495,-70.68374167918186	50.164581299,41.432388059701495,-70.67833899020238	56.490451813,41.432388059701495,-70.6729363012229	20.313814163,41.432388059701495,-70.66753361224343	26.974151611,41.432388059701495,-70.66213092326396	31.425413132,41.432388059701495,-70.65672823428449	43.953533173,41.432388059701495,-70.65132554530501	33.446056366,41.432388059701495,-70.64592285632554	23.894371033,41.432388059701495,-70.64052016734607	23.894870758,41.432388059701495,-70.63511747836658	29.336681366,41.432388059701495,-70.62971478938711	29.509527206,41.432388059701495,-70.62431210040764	29.896608353,41.432388059701495,-70.61890941142816	39.67861557,41.432388059701495,-70.61350672244869	27.653085709,41.432388059701495,-70.60810403346922	-0.500023484,41.432388059701495,-70.60270134448974	18.534265518,41.432388059701495,-70.59729865551027	25.941995621,41.432388059701495,-70.59189596653079	27.829782486,41.432388059701495,-70.58649327755131	25.920574188,41.432388059701495,-70.58109058857184	15.442480087,41.432388059701495,-70.57568789959237	6.614387035,41.432388059701495,-70.5702852106129	-0.250023514,41.432388059701495,-70.56488252163342	-0.250023514,41.432388059701495,-70.55947983265395	-0.250023514,41.432388059701495,-70.55407714367446	0.0,41.432388059701495,-70.54867445469499	0.0,41.432388059701495,-70.54327176571552	0.0,41.432388059701495,-70.53786907673604	0.0,41.432388059701495,-70.53246638775657	0.0,41.432388059701495,-70.5270636987771	0.0,41.432388059701495,-70.52166100979763	0.0,41.432388059701495,-70.51625832081815	0.0,41.432388059701495,-70.51085563183867	0.0,41.432388059701495,-70.5054529428592	0.0,41.432388059701495,-70.50005025387972
14.137939453,41.4289552238806,-70.69994446105943	14.027421951,41.4289552238806,-70.69454205775892	34.481903076,41.4289552238806,-70.68913965445842	64.949775696,41.4289552238806,-70.68373725115791	75.783195496,41.4289552238806,-70.6783348478574	33.54498291,41.4289552238806,-70.67293244455688	45.312511444,41.4289552238806,-70.66753004125637	47.184883118,41.4289552238806,-70.66212763795586	38.927474976,41.4289552238806,-70.65672523465535	29.240314484,41.4289552238806,-70.65132283135485	29.576795578,41.4289552238806,-70.64592042805434	30.886960983,41.4289552238806,-70.64051802475383	21.475248337,41.4289552238806,-70.63511562145332	31.854984283,41.4289552238806,-70.62971321815282	28.520811081,41.4289552238806,-70.6243108148523	29.25166893,41.4289552238806,-70.61890841155179	32.190963745,41.4289552238806,-70.61350600825128	27.940916061,41.4289552238806,-70.60810360495077	5.681865692,41.4289552238806,-70.60270120165026	20.497055054,41.4289552238806,-70.59729879834975	30.094005585,41.4289552238806,-70.59189639504925	25.235761642,41.4289552238806,-70.58649399174874	26.565860748,41.4289552238806,-70.58109158844823	19.427301407,41.4289552238806,-70.57568918514771	2.004662037,41.4289552238806,-70.5702867818472	-0.250023514,41.4289552238806,-70.5648843785467	-0.250023514,41.4289552238806,-70.55948197524619	-0.250023514,41.4289552238806,-70.55407957194568	0.0,41.4289552238806,-70.54867716864517	0.0,41.4289552238806,-70.54327476534466	0.0,41.4289552238806,-70.53787236204415	0.0,41.4289552238806,-70.53246995874365	0.0,41.4289552238806,-70.52706755544313	0.0,41.4289552238806,-70.52166515214262	0.0,41.4289552238806,-70.51626274884211	0.0,41.4289552238806,-70.5108603455416	0.0,41.4289552238806,-70.5054579422411	0.0,41.4289552238806,-70.50005553894059
15.181053162,41.425522388059704,-70.69993917691619	49.375717163,41.425522388059704,-70.69453705924505	58.97700119,41.425522388059704,-70.6891349415739	68.440620422,41.425522388059704,-70.68373282390276	59.796108246,41.425522388059704,-70.6783307062316	72.711830139,41.425522388059704,-70.67292858856047	32.062744141,41.425522388059704,-70.66752647088931	28.876829147,41.425522388059704,-70.66212435321818	29.436662674,41.425522388059704,-70.65672223554702	26.759449005,41.425522388059704,-70.65132011787588	27.992414474,41.425522388059704,-70.64591800020473	29.552843094,41.425522388059704,-70.64051588253359	29.229104996,41.425522388059704,-70.63511376486244	23.453697205,41.425522388059704,-70.6297116471913	29.126745224,41.425522388059704,-70.62430952952015	17.731243134,41.425522388059704,-70.61890741184901	16.148908615,41.425522388059704,-70.61350529417786	23.318899155,41.425522388059704,-70.60810317650672	11.325100899,41.425522388059704,-70.60270105883558	32.444797516,41.425522388059704,-70.59729894116442	30.210039139,41.425522388059704,-70.59189682349329	26.83073616,41.425522388059704,-70.58649470582213	20.793968201,41.425522388059704,-70.581092588151	12.627513885,41.425522388059704,-70.57569047047984	10.055422783,41.425522388059704,-70.5702883528087	-0.250023514,41.425522388059704,-70.56488623513755	-0.250023514,41.425522388059704,-70.55948411746641	1.762887478,41.425522388059704,-70.55408199979526	0.0,41.425522388059704,-70.54867988212412	0.0,41.425522388059704,-70.54327776445297	0.0,41.425522388059704,-70.53787564678183	0.0,41.425522388059704,-70.53247352911067	0.0,41.425522388059704,-70.52707141143954	0.0,41.425522388059704,-70.52166929376838	0.0,41.425522388059704,-70.51626717609724	0.0,41.425522388059704,-70.5108650584261	0.0,41.425522388059704,-70.50546294075495	0.0,41.425522388059704,-70.50006082308381
36.93062973,41.42208955223881,-70.6999338936904	54.922286987,41.42208955223881,-70.69453206159902	72.522537231,41.42208955223881,-70.68913022950765	43.794506073,41.42208955223881,-70.68372839741627	49.580631256,41.42208955223881,-70.67832656532491	54.490852356,41.42208955223881,-70.67292473323353	41.887931824,41.42208955223881,-70.66752290114216	27.641057968,41.42208955223881,-70.66212106905078	25.331827164,41.42208955223881,-70.65671923695942	27.326700211,41.42208955223881,-70.65131740486804	28.707651138,41.42208955223881,-70.64591557277667	28.944541931,41.42208955223881,-70.6405137406853	29.761283875,41.42208955223881,-70.63511190859393	27.102525711,41.42208955223881,-70.62971007650255	15.335929871,41.42208955223881,-70.62430824441118	13.968708992,41.42208955223881,-70.6189064123198	10.00667572,41.42208955223881,-70.61350458022844	11.084207535,41.42208955223881,-70.60810274813706	17.163702011,41.42208955223881,-70.60270091604569	24.060297012,41.42208955223881,-70.59729908395431	34.597187042,41.42208955223881,-70.59189725186295	29.074607849,41.42208955223881,-70.58649541977157	16.369932175,41.42208955223881,-70.5810935876802	2.169976473,41.42208955223881,-70.57569175558882	1.218419671,41.42208955223881,-70.57028992349746	-0.250023514,41.42208955223881,-70.56488809140608	1.046090007,41.42208955223881,-70.55948625931471	-0.250023514,41.42208955223881,-70.55408442722333	-0.250023514,41.42208955223881,-70.54868259513196	-0.250023514,41.42208955223881,-70.54328076304058	-0.250023514,41.42208955223881,-70.53787893094922	-0.250023514,41.42208955223881,-70.53247709885784	0.0,41.42208955223881,-70.52707526676647	0.0,41.42208955223881,-70.5216734346751	0.0,41.42208955223881,-70.51627160258373	0.0,41.42208955223881,-70.51086977049235	0.0,41.42208955223881,-70.50546793840098	0.0,41.42208955223881,-70.5000661063096
39.741539001,41.418656716417914,-70.69992861138186	56.163036346,41.418656716417914,-70.69452706482068	60.25182724,41.418656716417914,-70.6891255182595	35.446044922,41.418656716417914,-70.68372397169831	35.013820648,41.418656716417914,-70.67832242513714	30.334955215,41.418656716417914,-70.67292087857595	28.270210266,41.418656716417914,-70.66751933201478	25.083723068,41.418656716417914,-70.66211778545359	26.214157104,41.418656716417914,-70.65671623889241	26.126888275,41.418656716417914,-70.65131469233123	27.539840698,41.418656716417914,-70.64591314577005	27.895666122,41.418656716417914,-70.64051159920886	28.552536011,41.418656716417914,-70.63511005264769	27.967662811,41.418656716417914,-70.6297085060865	25.048751831,41.418656716417914,-70.62430695952533	22.775377274,41.418656716417914,-70.61890541296414	22.416879654,41.418656716417914,-70.61350386640295	11.054596901,41.418656716417914,-70.60810231984178	21.776086807,41.418656716417914,-70.60270077328059	23.629436493,41.418656716417914,-70.59729922671941	28.438583374,41.418656716417914,-70.59189768015823	25.637430191,41.418656716417914,-70.58649613359705	14.642589569,41.418656716417914,-70.58109458703586	6.016983032,41.418656716417914,-70.57569304047469	-0.250023514,41.418656716417914,-70.5702914939135	2.763777256,41.418656716417914,-70.56488994735233	3.931667328,41.418656716417914,-70.55948840079114	-0.250023514,41.418656716417914,-70.55408685422996	-0.070023514,41.418656716417914,-70.54868530766878	-0.250023514,41.418656716417914,-70.54328376110759	-0.250023514,41.418656716417914,-70.53788221454641	-0.250023514,41.418656716417914,-70.53248066798523	0.0,41.418656716417914,-70.52707912142405	0.0,41.418656716417914,-70.52167757486286	0.0,41.418656716417914,-70.51627602830169	0.0,41.418656716417914,-70.5108744817405	0.0,41.418656716417914,-70.50547293517933	0.0,41.418656716417914,-70.50007138861814
30.505422592,41.41522388059702,-70.6999233299904	55.335979462,41.41522388059702,-70.69452206890983	54.036533356,41.41522388059702,-70.68912080782927	33.941005707,41.41522388059702,-70.6837195467487	25.940361023,41.41522388059702,-70.67831828566815	23.502687454,41.41522388059702,-70.67291702458759	22.582206726,41.41522388059702,-70.66751576350703	23.429004669,41.41522388059702,-70.66211450242646	24.248348236,41.41522388059702,-70.6567132413459	25.833034515,41.41522388059702,-70.65131198026533	24.784610748,41.41522388059702,-70.64591071918478	25.93362236,41.41522388059702,-70.64050945810422	26.824655533,41.41522388059702,-70.63510819702365	27.427902222,41.41522388059702,-70.62970693594309	25.573352814,41.41522388059702,-70.62430567486253	22.990749359,41.41522388059702,-70.61890441378196	19.712667465,41.41522388059702,-70.6135031527014	22.749034882,41.41522388059702,-70.60810189162085	21.993638992,41.41522388059702,-70.60270063054028	22.00242424,41.41522388059702,-70.59729936945972	24.556388855,41.41522388059702,-70.59189810837916	24.538139343,41.41522388059702,-70.58649684729859	15.043206215,41.41522388059702,-70.58109558621803	3.717637062,41.41522388059702,-70.57569432513748	2.899291039,41.41522388059702,-70.57029306405691	6.567516804,41.41522388059702,-70.56489180297635	0.289434969,41.41522388059702,-70.55949054189578	-0.250023514,41.41522388059702,-70.55408928081522	-0.250023514,41.41522388059702,-70.54868801973466	-0.250023514,41.41522388059702,-70.54328675865409	-0.250023514,41.41522388059702,-70.53788549757354	-0.250023514,41.41522388059702,-70.53248423649298	0.0,41.41522388059702,-70.52708297541241	0.0,41.41522388059702,-70.52168171433185	0.0,41.41522388059702,-70.51628045325128	0.0,41.41522388059702,-70.51087919217072	0.0,41.41522388059702,-70.50547793109017	0.0,41.41522388059702,-70.5000766700096
34.8048172,41.41179104477612,-70.69991804951583	45.124778748,41.41179104477612,-70.69451707386632	40.28294754,41.41179104477612,-70.68911609821683	49.730964661,41.41179104477612,-70.68371512256732	25.702993393,41.41179104477612,-70.67831414691781	22.554718018,41.41179104477612,-70.6729131712683	25.253347397,41.41179104477612,-70.66751219561881	24.147405624,41.41179104477612,-70.6621112199693	22.982908249,41.41179104477612,-70.6567102443198	24.267738342,41.41179104477612,-70.65130926867029	23.727434158,41.41179104477612,-70.6459082930208	24.615184784,41.41179104477612,-70.64050731737129	25.798522949,41.41179104477612,-70.63510634172178	25.666940689,41.41179104477612,-70.62970536607227	24.54356575,41.41179104477612,-70.62430439042278	22.821098328,41.41179104477612,-70.61890341477327	18.826873779,41.41179104477612,-70.61350243912376	20.062026978,41.41179104477612,-70.60810146347426	21.354009628,41.41179104477612,-70.60270048782476	19.682500839,41.41179104477612,-70.59729951217525	23.523664474,41.41179104477612,-70.59189853652575	22.833272934,41.41179104477612,-70.58649756087624	9.948850632,41.41179104477612,-70.58109658522675	13.30965519,41.41179104477612,-70.57569560957724	12.230547905,41.41179104477612,-70.57029463392773	9.823886871,41.41179104477612,-70.56489365827822	7.199553013,41.41179104477612,-70.55949268262873	-0.250023514,41.41179104477612,-70.55409170697922	-0.250023514,41.41179104477612,-70.54869073132971	2.252955675,41.41179104477612,-70.5432897556802	-0.250023514,41.41179104477612,-70.53788878003071	-0.250023514,41.41179104477612,-70.5324878043812	0.0,41.41179104477612,-70.5270868287317	0.0,41.41179104477612,-70.52168585308219	0.0,41.41179104477612,-70.5162848774327	0.0,41.41179104477612,-70.51088390178319	0.0,41.41179104477612,-70.50548292613368	0.0,41.41179104477612,-70.50008195048417
53.303947449,41.40835820895523,-70.69991276995796	32.907718658,41.40835820895523,-70.69451207968996	27.242660522,41.40835820895523,-70.68911138942197	21.896150589,41.40835820895523,-70.68371069915396	28.511865616,41.40835820895523,-70.67831000888597	17.780075073,41.40835820895523,-70.67290931861797	26.334217072,41.40835820895523,-70.66750862834998	21.694295883,41.40835820895523,-70.66210793808197	21.922779083,41.40835820895523,-70.65670724781398	23.56511879,41.40835820895523,-70.65130655754598	23.49870491,41.40835820895523,-70.64590586727799	23.906700134,41.40835820895523,-70.64050517700998	24.707717896,41.40835820895523,-70.635104486742	23.710475922,41.40835820895523,-70.62970379647399	24.049436569,41.40835820895523,-70.62430310620599	21.739707947,41.40835820895523,-70.618902415938	18.341863632,41.40835820895523,-70.61350172566999	18.107975006,41.40835820895523,-70.608101035402	14.088582993,41.40835820895523,-70.602700345134	15.580932617,41.40835820895523,-70.597299654866	18.58624649,41.40835820895523,-70.591898964598	20.74671936,41.40835820895523,-70.58649827433001	18.275224686,41.40835820895523,-70.58109758406201	23.474445343,41.40835820895523,-70.57569689379402	14.271188736,41.40835820895523,-70.57029620352601	17.706716537,41.40835820895523,-70.56489551325802	11.561975479,41.40835820895523,-70.55949482299002	-0.15002352,41.40835820895523,-70.55409413272201	0.370010495,41.40835820895523,-70.54869344245402	-0.250023514,41.40835820895523,-70.54329275218602	0.471416891,41.40835820895523,-70.53789206191803	-0.250023514,41.40835820895523,-70.53249137165002	-0.250023514,41.40835820895523,-70.52709068138203	-0.250023514,41.40835820895523,-70.52168999111403	-0.100023501,41.40835820895523,-70.51628930084604	-0.100023501,41.40835820895523,-70.51088861057804	-0.100023501,41.40835820895523,-70.50548792031005	-0.100023501,41.40835820895523,-70.50008723004204
55.931800842,41.404925373134326,-70.69990749131662	39.719848633,41.404925373134326,-70.69450708638058	20.353076935,41.404925373134326,-70.68910668144456	19.467048645,41.404925373134326,-70.68370627650852	17.842458725,41.404925373134326,-70.67830587157249	21.646448135,41.404925373134326,-70.67290546663645	22.798442841,41.404925373134326,-70.66750506170042	21.399921417,41.404925373134326,-70.66210465676438	21.490276337,41.404925373134326,-70.65670425182836	22.530275345,41.404925373134326,-70.65130384689232	22.19291687,41.404925373134326,-70.64590344195629	23.025693893,41.404925373134326,-70.64050303702025	22.387321472,41.404925373134326,-70.63510263208423	22.413627625,41.404925373134326,-70.62970222714819	23.501155853,41.404925373134326,-70.62430182221216	21.544614792,41.404925373134326,-70.61890141727612	22.342197418,41.404925373134326,-70.6135010123401	13.956876755,41.404925373134326,-70.60810060740405	13.438329697,41.404925373134326,-70.60270020246803	13.596635818,41.404925373134326,-70.59729979753199	15.888184547,41.404925373134326,-70.59189939259596	16.572587967,41.404925373134326,-70.58649898765992	17.543079376,41.404925373134326,-70.58109858272388	16.466056824,41.404925373134326,-70.57569817778786	14.805366516,41.404925373134326,-70.57029777285182	16.165472031,41.404925373134326,-70.56489736791579	19.11989212,41.404925373134326,-70.55949696297975	9.294378281,41.404925373134326,-70.55409655804372	1.91899085,41.404925373134326,-70.54869615310768	-0.250023514,41.404925373134326,-70.54329574817166	-0.250023514,41.404925373134326,-70.53789534323562	-0.0040235,41.404925373134326,-70.53249493829959	-0.250023514,41.404925373134326,-70.52709453336355	-0.250023514,41.404925373134326,-70.52169412842753	-0.100023501,41.404925373134326,-70.51629372349149	-0.100023501,41.404925373134326,-70.51089331855546	-0.100023501,41.404925373134326,-70.50549291361942	-0.100023501,41.404925373134326,-70.5000925086834
29.579441071,41.40149253731343,-70.69990221359161	46.20079422,41.40149253731343,-70.69450209393801	20.396839142,41.40149253731343,-70.68910197428441	23.623441696,41.40149253731343,-70.68370185463081	17.531791687,41.40149253731343,-70.67830173497721	16.894126892,41.40149253731343,-70.67290161532361	16.139039993,41.40149253731343,-70.66750149567001	20.375478745,41.40149253731343,-70.66210137601641	20.37903595,41.40149253731343,-70.65670125636281	21.079938889,41.40149253731343,-70.65130113670921	20.875362396,41.40149253731343,-70.6459010170556	21.179990768,41.40149253731343,-70.640500897402	20.206878662,41.40149253731343,-70.6351007777484	21.05847168,41.40149253731343,-70.6297006580948	21.411333084,41.40149253731343,-70.6243005384412	20.595777512,41.40149253731343,-70.6189004187876	20.850036621,41.40149253731343,-70.613500299134	19.042720795,41.40149253731343,-70.6081001794804	15.915510178,41.40149253731343,-70.6027000598268	15.46727562,41.40149253731343,-70.5972999401732	16.284591675,41.40149253731343,-70.5918998205196	16.995981216,41.40149253731343,-70.586499700866	16.732088089,41.40149253731343,-70.5810995812124	14.725708008,41.40149253731343,-70.5756994615588	15.506295204,41.40149253731343,-70.5702993419052	9.766371727,41.40149253731343,-70.5648992222516	16.041193008,41.40149253731343,-70.559499102598	13.927423477,41.40149253731343,-70.5540989829444	6.361582279,41.40149253731343,-70.5486988632908	9.146435738,41.40149253731343,-70.5432987436372	2.5664711,41.40149253731343,-70.5378986239836	2.0018363,41.40149253731343,-70.53249850433	-0.0040235,41.40149253731343,-70.52709838467639	4.967733383,41.40149253731343,-70.52169826502279	-0.100023501,41.40149253731343,-70.51629814536919	-0.100023501,41.40149253731343,-70.51089802571559	-0.100023501,41.40149253731343,-70.50549790606199	-0.100023501,41.40149253731343,-70.50009778640839
21.714242935,41.398059701492535,-70.69989693678278	20.491294861,41.398059701492535,-70.69449710236209	22.783622742,41.398059701492535,-70.68909726794139	32.889385223,41.398059701492535,-70.6836974335207	17.070339203,41.398059701492535,-70.67829759910002	9.299970627,41.398059701492535,-70.67289776467933	13.966076851,41.398059701492535,-70.66749793025863	18.709346771,41.398059701492535,-70.66209809583795	19.493526459,41.398059701492535,-70.65669826141726	19.668743134,41.398059701492535,-70.65129842699656	20.579751968,41.398059701492535,-70.64589859257588	19.535755157,41.398059701492535,-70.64049875815519	19.486314774,41.398059701492535,-70.63509892373449	20.392372131,41.398059701492535,-70.6296990893138	20.197528839,41.398059701492535,-70.62429925489312	19.589672089,41.398059701492535,-70.61889942047243	19.145158768,41.398059701492535,-70.61349958605173	18.143741608,41.398059701492535,-70.60809975163104	17.047880173,41.398059701492535,-70.60269991721036	16.368362427,41.398059701492535,-70.59730008278966	13.880457878,41.398059701492535,-70.59190024836897	16.700176239,41.398059701492535,-70.58650041394829	17.621038437,41.398059701492535,-70.58110057952759	14.939649582,41.398059701492535,-70.5757007451069	12.610297203,41.398059701492535,-70.57030091068621	16.448060989,41.398059701492535,-70.56490107626553	16.002241135,41.398059701492535,-70.55950124184483	11.754174232,41.398059701492535,-70.55410140742414	17.933759689,41.398059701492535,-70.54870157300346	13.577225685,41.398059701492535,-70.54330173858276	1.364081383,41.398059701492535,-70.53790190416207	1.362107515,41.398059701492535,-70.53250206974138	8.44329071,41.398059701492535,-70.52710223532068	3.665634155,41.398059701492535,-70.5217024009	2.066577911,41.398059701492535,-70.51630256647931	-0.100023501,41.398059701492535,-70.51090273205863	-0.100023501,41.398059701492535,-70.50550289763792	-0.100023501,41.398059701492535,-70.50010306321724
33.019943237,41.39462686567164,-70.6998916608899	24.456110001,41.39462686567164,-70.69449211165261	37.288555145,41.39462686567164,-70.68909256241533	21.70434761,41.39462686567164,-70.68369301317803	16.149906158,41.39462686567164,-70.67829346394073	7.193922997,41.39462686567164,-70.67289391470345	15.432641983,41.39462686567164,-70.66749436546615	16.293157578,41.39462686567164,-70.66209481622886	18.03269577,41.39462686567164,-70.65669526699156	15.664196014,41.39462686567164,-70.65129571775428	17.618394852,41.39462686567164,-70.64589616851698	17.780387878,41.39462686567164,-70.64049661927969	18.310020447,41.39462686567164,-70.6350970700424	19.796447754,41.39462686567164,-70.62969752080511	19.748243332,41.39462686567164,-70.62429797156781	19.180561066,41.39462686567164,-70.61889842233053	18.130996704,41.39462686567164,-70.61349887309323	17.137636185,41.39462686567164,-70.60809932385594	16.231607437,41.39462686567164,-70.60269977461866	15.913113594,41.39462686567164,-70.59730022538136	8.895658493,41.39462686567164,-70.59190067614406	15.516564369,41.39462686567164,-70.58650112690677	16.019714355,41.39462686567164,-70.58110157766949	14.762280464,41.39462686567164,-70.57570202843219	13.058851242,41.39462686567164,-70.5703024791949	9.432609558,41.39462686567164,-70.56490292995761	12.838875771,41.39462686567164,-70.55950338072032	10.702363014,41.39462686567164,-70.55410383148302	12.726893425,41.39462686567164,-70.54870428224574	12.460764885,41.39462686567164,-70.54330473300844	8.556214333,41.39462686567164,-70.53790518377114	9.034549713,41.39462686567164,-70.53250563453386	6.32800436,41.39462686567164,-70.52710608529657	4.181092739,41.39462686567164,-70.52170653605927	2.716972351,41.39462686567164,-70.51630698682199	6.727738857,41.39462686567164,-70.51090743758469	4.262974262,41.39462686567164,-70.5055078883474	-0.100023501,41.39462686567164,-70.5001083391101
33.944061279,41.391194029850745,-70.69988638591282	40.39863205,41.391194029850745,-70.69448712180943	31.699277878,41.391194029850745,-70.68908785770603	18.597911835,41.391194029850745,-70.68368859360264	15.37430954,41.391194029850745,-70.67828932949924	10.857034683,41.391194029850745,-70.67289006539585	14.283046722,41.391194029850745,-70.66749080129244	14.281683922,41.391194029850745,-70.66209153718906	13.840904236,41.391194029850745,-70.65669227308565	13.825187683,41.391194029850745,-70.65129300898226	16.505163193,41.391194029850745,-70.64589374487886	12.023973465,41.391194029850745,-70.64049448077547	17.561330795,41.391194029850745,-70.63509521667207	18.207221985,41.391194029850745,-70.62969595256868	17.424465179,41.391194029850745,-70.62429668846528	18.081071854,41.391194029850745,-70.61889742436189	16.871810913,41.391194029850745,-70.61349816025849	16.401174545,41.391194029850745,-70.6080988961551	16.103826523,41.391194029850745,-70.6026996320517	14.934419632,41.391194029850745,-70.5973003679483	12.079151154,41.391194029850745,-70.5919011038449	15.025965691,41.391194029850745,-70.58650183974152	13.825149536,41.391194029850745,-70.58110257563811	13.047334671,41.391194029850745,-70.57570331153472	9.89826107,41.391194029850745,-70.57030404743132	12.798538208,41.391194029850745,-70.56490478332793	11.295080185,41.391194029850745,-70.55950551922453	15.588521004,41.391194029850745,-70.55410625512114	18.022798538,41.391194029850745,-70.54870699101774	12.142587662,41.391194029850745,-70.54330772691435	11.317209244,41.391194029850745,-70.53790846281095	10.077430725,41.391194029850745,-70.53250919870756	7.762112141,41.391194029850745,-70.52710993460416	6.456309795,41.391194029850745,-70.52171067050077	3.190964222,41.391194029850745,-70.51631140639736	5.294692993,41.391194029850745,-70.51091214229398	0.0199765,41.391194029850745,-70.50551287819057	-0.100023501,41.391194029850745,-70.50011361408718
52.264461517,41.38776119402985,-70.69988111185135	58.149288177,41.38776119402985,-70.69448213283236	36.135959625,41.38776119402985,-70.68908315381337	15.520951271,41.38776119402985,-70.68368417479438	14.201992035,41.38776119402985,-70.67828519577539	6.569968224,41.38776119402985,-70.6728862167564	12.094321251,41.38776119402985,-70.6674872377374	10.884869576,41.38776119402985,-70.66208825871841	14.474344254,41.38776119402985,-70.65668927969942	12.707956314,41.38776119402985,-70.65129030068043	14.966495514,41.38776119402985,-70.64589132166144	15.910002708,41.38776119402985,-70.64049234264245	16.076393127,41.38776119402985,-70.63509336362345	11.577976227,41.38776119402985,-70.62969438460446	17.20778656,41.38776119402985,-70.62429540558547	15.985743523,41.38776119402985,-70.61889642656648	15.925754547,41.38776119402985,-70.61349744754749	15.702487946,41.38776119402985,-70.6080984685285	15.032212257,41.38776119402985,-70.6026994895095	9.354194641,41.38776119402985,-70.59730051049051	12.888472557,41.38776119402985,-70.59190153147152	14.08511734,41.38776119402985,-70.58650255245253	12.817723274,41.38776119402985,-70.58110357343354	12.158572197,41.38776119402985,-70.57570459441455	4.869195938,41.38776119402985,-70.57030561539555	5.161690235,41.38776119402985,-70.56490663637656	9.498603821,41.38776119402985,-70.55950765735757	7.517871857,41.38776119402985,-70.55410867833858	12.641409874,41.38776119402985,-70.54870969931959	10.69203186,41.38776119402985,-70.5433107203006	5.127896309,41.38776119402985,-70.5379117412816	10.165110588,41.38776119402985,-70.53251276226261	7.494451046,41.38776119402985,-70.52711378324362	5.886274815,41.38776119402985,-70.52171480422463	5.258253098,41.38776119402985,-70.51631582520564	0.0199765,41.38776119402985,-70.51091684618665	0.647782981,41.38776119402985,-70.50551786716765	-0.100023501,41.38776119402985,-70.50011888814866
61.837867737,41.384328358208954,-70.69987583870531	53.502357483,41.384328358208954,-70.69447714472123	37.506938934,41.384328358208954,-70.68907845073717	15.958285332,41.384328358208954,-70.6836797567531	13.777161598,41.384328358208954,-70.67828106276903	6.257586479,41.384328358208954,-70.67288236878495	10.537401199,41.384328358208954,-70.66748367480089	12.026324272,41.384328358208954,-70.66208498081681	13.603225708,41.384328358208954,-70.65668628683275	12.292090416,41.384328358208954,-70.65128759284867	11.965517998,41.384328358208954,-70.64588889886461	14.562387466,41.384328358208954,-70.64049020488054	14.366728783,41.384328358208954,-70.63509151089646	15.529546738,41.384328358208954,-70.6296928169124	15.753980637,41.384328358208954,-70.62429412292832	15.698092461,41.384328358208954,-70.61889542894426	15.12583828,41.384328358208954,-70.61349673496018	14.591546059,41.384328358208954,-70.60809804097612	14.335517883,41.384328358208954,-70.60269934699204	13.414650917,41.384328358208954,-70.59730065300798	13.151808739,41.384328358208954,-70.5919019590239	12.771606445,41.384328358208954,-70.58650326503984	11.495155334,41.384328358208954,-70.58110457105576	9.685993195,41.384328358208954,-70.57570587707168	9.951636314,41.384328358208954,-70.57030718308762	3.765636921,41.384328358208954,-70.56490848910354	6.393615723,41.384328358208954,-70.55950979511948	9.542749405,41.384328358208954,-70.5541111011354	11.35706234,41.384328358208954,-70.54871240715134	7.01347208,41.384328358208954,-70.54331371316727	7.053186417,41.384328358208954,-70.5379150191832	6.744767666,41.384328358208954,-70.53251632519913	7.476057053,41.384328358208954,-70.52711763121506	9.042592049,41.384328358208954,-70.52171893723099	5.973103523,41.384328358208954,-70.51632024324691	0.0199765,41.384328358208954,-70.51092154926285	0.0199765,41.384328358208954,-70.50552285527877	0.670560718,41.384328358208954,-70.5001241612947
