radius:25.0
size:94^55
path:sample.svg
fields:latitude	longitude
geo:37.68,37.88,-122.55,-122.38
+data:
-12.63675499,37.72516129032258,-122.54993702580484	-12.558335304,37.72516129032258,-122.54679121003429	-12.489754677,37.72516129032258,-122.54364539426373	-12.548336029,37.72516129032258,-122.54049957849318	-12.555943489,37.72516129032258,-122.53735376272263	-12.925851822,37.72516129032258,-122.5342079469521	-12.578298569,37.72516129032258,-122.53106213118154	-12.321462631,37.72516129032258,-122.52791631541099	-12.430109978,37.72516129032258,-122.52477049964044	-11.937488556,37.72516129032258,-122.52162468386989	-11.192092896,37.72516129032258,-122.51847886809934	-10.465431213,37.72516129032258,-122.51533305232878	-7.15629673,37.72516129032258,-122.51218723655823	-2.769702673,37.72516129032258,-122.5090414207877	20.917863846,37.72516129032258,-122.50589560501714	9.660581589,37.72516129032258,-122.5027497892466	5.559999943,37.72516129032258,-122.49960397347604	5.550000191,37.72516129032258,-122.49645815770549	17.364439011,37.72516129032258,-122.49331234193494	23.608955383,37.72516129032258,-122.49016652616439	25.915618896,37.72516129032258,-122.48702071039384	13.32317543,37.72516129032258,-122.48387489462328	15.761844635,37.72516129032258,-122.48072907885275	29.95145607,37.72516129032258,-122.4775832630822	48.585102081,37.72516129032258,-122.47443744731164	55.283718109,37.72516129032258,-122.47129163154109	63.257148743,37.72516129032258,-122.46814581577054	70.883659363,37.72516129032258,-122.46499999999999	76.264823914,37.72516129032258,-122.46185418422944	83.614929199,37.72516129032258,-122.45870836845889	96.117507935,37.72516129032258,-122.45556255268835	95.718818665,37.72516129032258,-122.4524167369178	88.736312866,37.72516129032258,-122.44927092114725	65.264297485,37.72516129032258,-122.4461251053767	54.694232941,37.72516129032258,-122.44297928960614	44.561206818,37.72516129032258,-122.43983347383559	48.857479095,37.72516129032258,-122.43668765806504	60.090900421,37.72516129032258,-122.43354184229449	72.433334351,37.72516129032258,-122.43039602652394	106.368667603,37.72516129032258,-122.4272502107534	135.823348999,37.72516129032258,-122.42410439498285	115.019203186,37.72516129032258,-122.4209585792123	80.769065857,37.72516129032258,-122.41781276344175	63.18378067,37.72516129032258,-122.4146669476712	56.636146545,37.72516129032258,-122.41152113190064	33.85150528,37.72516129032258,-122.40837531613009	22.871107101,37.72516129032258,-122.40522950035954	20.553144455,37.72516129032258,-122.402083684589	13.840249062,37.72516129032258,-122.39893786881845	7.571062565,37.72516129032258,-122.3957920530479	5.37335968,37.72516129032258,-122.39264623727735	4.350195408,37.72516129032258,-122.3895004215068	3.634726763,37.72516129032258,-122.38635460573624	9.589822769,37.72516129032258,-122.38320878996569	4.911324978,37.72516129032258,-122.38006297419514
-13.067349434,37.723010752688175,-122.54993455971491	-12.991549492,37.723010752688175,-122.54678883528102	-12.912164688,37.723010752688175,-122.54364311084714	-12.716326714,37.723010752688175,-122.54049738641325	-12.859740257,37.723010752688175,-122.53735166197937	-12.649448395,37.723010752688175,-122.53420593754548	-12.667391777,37.723010752688175,-122.5310602131116	-12.660295486,37.723010752688175,-122.52791448867771	-12.622655869,37.723010752688175,-122.52476876424383	-11.608794212,37.723010752688175,-122.52162303980994	-11.182264328,37.723010752688175,-122.51847731537606	-10.751717567,37.723010752688175,-122.51533159094217	-8.012150764,37.723010752688175,-122.51218586650829	-2.591475964,37.723010752688175,-122.5090401420744	2.63885951,37.723010752688175,-122.5058944176405	19.504524231,37.723010752688175,-122.50274869320663	5.559999943,37.723010752688175,-122.49960296877273	13.134352684,37.723010752688175,-122.49645724433886	16.766014099,37.723010752688175,-122.49331151990496	21.767765045,37.723010752688175,-122.49016579547109	27.249538422,37.723010752688175,-122.4870200710372	29.211559296,37.723010752688175,-122.48387434660332	32.919902802,37.723010752688175,-122.48072862216942	40.272449493,37.723010752688175,-122.47758289773554	50.112236023,37.723010752688175,-122.47443717330165	62.436222076,37.723010752688175,-122.47129144886776	71.668907166,37.723010752688175,-122.46814572443388	73.605560303,37.723010752688175,-122.46499999999999	80.046928406,37.723010752688175,-122.46185427556611	87.617286682,37.723010752688175,-122.45870855113222	92.298416138,37.723010752688175,-122.45556282669834	92.295158386,37.723010752688175,-122.45241710226445	78.604324341,37.723010752688175,-122.44927137783057	63.223758698,37.723010752688175,-122.44612565339668	54.652519226,37.723010752688175,-122.4429799289628	46.657844543,37.723010752688175,-122.4398342045289	52.250602722,37.723010752688175,-122.43668848009503	65.578781128,37.723010752688175,-122.43354275566114	80.255729675,37.723010752688175,-122.43039703122724	107.191253662,37.723010752688175,-122.42725130679337	152.761291504,37.723010752688175,-122.42410558235947	108.53440094,37.723010752688175,-122.4209598579256	73.39995575,37.723010752688175,-122.4178141334917	60.285251617,37.723010752688175,-122.41466840905782	45.67874527,37.723010752688175,-122.41152268462393	44.555534363,37.723010752688175,-122.40837696019005	66.358123779,37.723010752688175,-122.40523123575616	25.821557999,37.723010752688175,-122.40208551132228	21.525499344,37.723010752688175,-122.39893978688839	10.497471809,37.723010752688175,-122.39579406245451	6.201220512,37.723010752688175,-122.39264833802062	4.38663435,37.723010752688175,-122.38950261358673	3.058764219,37.723010752688175,-122.38635688915285	2.0157969,37.723010752688175,-122.38321116471896	1.173280239,37.723010752688175,-122.38006544028508
-13.452395439,37.72086021505376,-122.54993209388783	-13.451067924,37.72086021505376,-122.54678646078088	-13.374249458,37.72086021505376,-122.54364082767393	-13.220602989,37.72086021505376,-122.54049519456696	-13.128768921,37.72086021505376,-122.53734956146	-12.966732979,37.72086021505376,-122.53420392835305	-12.820838928,37.72086021505376,-122.5310582952461	-13.076398849,37.72086021505376,-122.52791266213913	-13.13629818,37.72086021505376,-122.52476702903218	-12.396464348,37.72086021505376,-122.52162139592522	-11.980965614,37.72086021505376,-122.51847576281827	-11.276603699,37.72086021505376,-122.5153301297113	-9.102239609,37.72086021505376,-122.51218449660435	-2.586265802,37.72086021505376,-122.5090388634974	1.089185238,37.72086021505376,-122.50589323039044	39.430164337,37.72086021505376,-122.50274759728347	5.85696888,37.72086021505376,-122.49960196417652	5.559999943,37.72086021505376,-122.49645633106957	5.559999943,37.72086021505376,-122.49331069796261	23.600353241,37.72086021505376,-122.49016506485565	26.109048843,37.72086021505376,-122.48701943174869	32.712097168,37.72086021505376,-122.48387379864174	36.247383118,37.72086021505376,-122.48072816553479	44.486377716,37.72086021505376,-122.47758253242782	55.330413818,37.72086021505376,-122.47443689932086	70.435554504,37.72086021505376,-122.47129126621391	81.699966431,37.72086021505376,-122.46814563310696	92.354858398,37.72086021505376,-122.46499999999999	95.797157288,37.72086021505376,-122.46185436689304	97.892204285,37.72086021505376,-122.45870873378608	101.605575562,37.72086021505376,-122.45556310067913	109.650283813,37.72086021505376,-122.45241746757216	80.26890564,37.72086021505376,-122.44927183446521	66.041885376,37.72086021505376,-122.44612620135825	50.379272461,37.72086021505376,-122.4429805682513	48.038898468,37.72086021505376,-122.43983493514433	58.990394592,37.72086021505376,-122.43668930203738	70.537063599,37.72086021505376,-122.43354366893043	83.052093506,37.72086021505376,-122.43039803582347	99.644630432,37.72086021505376,-122.4272524027165	137.196868896,37.72086021505376,-122.42410676960955	128.346389771,37.72086021505376,-122.4209611365026	107.283592224,37.72086021505376,-122.41781550339564	81.197853088,37.72086021505376,-122.41466987028869	93.536186218,37.72086021505376,-122.41152423718172	89.077301025,37.72086021505376,-122.40837860407477	83.2579422,37.72086021505376,-122.40523297096782	57.959125519,37.72086021505376,-122.40208733786086	26.700500488,37.72086021505376,-122.3989417047539	12.477176666,37.72086021505376,-122.39579607164694	10.068518639,37.72086021505376,-122.39265043853999	7.562630177,37.72086021505376,-122.38950480543303	10.63966465,37.72086021505376,-122.38635917232607	1.346402407,37.72086021505376,-122.38321353921911	0.0,37.72086021505376,-122.38006790611216
-14.162743568,37.718709677419355,-122.54992962832357	-13.940243721,37.718709677419355,-122.5467840865338	-13.851279259,37.718709677419355,-122.54363854474404	-13.792084694,37.718709677419355,-122.54049300295428	-13.531430244,37.718709677419355,-122.53734746116452	-13.460124969,37.718709677419355,-122.53420191937475	-14.38822937,37.718709677419355,-122.531056377585	-13.57381916,37.718709677419355,-122.52791083579524	-13.221323013,37.718709677419355,-122.52476529400548	-13.051768303,37.718709677419355,-122.52161975221571	-12.544654846,37.718709677419355,-122.51847421042595	-11.808310509,37.718709677419355,-122.51532866863619	-9.835281372,37.718709677419355,-122.51218312684642	-3.59159708,37.718709677419355,-122.50903758505666	0.364969373,37.718709677419355,-122.5058920432669	54.918731689,37.718709677419355,-122.50274650147713	20.579730988,37.718709677419355,-122.49960095968737	5.559999943,37.718709677419355,-122.49645541789761	5.559999943,37.718709677419355,-122.49330987610786	6.202614784,37.718709677419355,-122.4901643343181	30.167154312,37.718709677419355,-122.48701879252833	34.411575317,37.718709677419355,-122.48387325073857	39.947689056,37.718709677419355,-122.4807277089488	45.944591522,37.718709677419355,-122.47758216715904	60.469242096,37.718709677419355,-122.47443662536928	78.774406433,37.718709677419355,-122.47129108357952	112.450942993,37.718709677419355,-122.46814554178975	122.106193542,37.718709677419355,-122.46499999999999	146.352233887,37.718709677419355,-122.46185445821023	122.37878418,37.718709677419355,-122.45870891642046	125.610244751,37.718709677419355,-122.45556337463071	123.332710266,37.718709677419355,-122.45241783284095	92.805664062,37.718709677419355,-122.44927229105119	63.775238037,37.718709677419355,-122.44612674926142	55.012493134,37.718709677419355,-122.44298120747166	53.145050049,37.718709677419355,-122.4398356656819	80.109672546,37.718709677419355,-122.43669012389213	89.92817688,37.718709677419355,-122.43354458210237	86.923744202,37.718709677419355,-122.43039904031261	98.715919495,37.718709677419355,-122.42725349852284	123.205680847,37.718709677419355,-122.42410795673308	144.89805603,37.718709677419355,-122.42096241494333	128.806289673,37.718709677419355,-122.41781687315357	111.274505615,37.718709677419355,-122.4146713313638	118.510696411,37.718709677419355,-122.41152578957404	108.144508362,37.718709677419355,-122.40838024778428	88.246032715,37.718709677419355,-122.40523470599452	79.294616699,37.718709677419355,-122.40208916420475	39.96761322,37.718709677419355,-122.39894362241499	40.613265991,37.718709677419355,-122.39579808062523	27.47196579,37.718709677419355,-122.39265253883546	7.99434185,37.718709677419355,-122.3895069970457	6.193356037,37.718709677419355,-122.38636145525594	5.50719595,37.718709677419355,-122.38321591346619	0.120607562,37.718709677419355,-122.38007037167642
-15.06719017,37.71655913978495,-122.54992716302209	-14.849671364,37.71655913978495,-122.5467817125398	-14.550769806,37.71655913978495,-122.54363626205749	-14.381113052,37.71655913978495,-122.5404908115752	-14.272258759,37.71655913978495,-122.53734536109289	-14.036214828,37.71655913978495,-122.5341999106106	-13.851448059,37.71655913978495,-122.53105446012829	-13.682470322,37.71655913978495,-122.527909009646	-13.621792793,37.71655913978495,-122.52476355916369	-13.352045059,37.71655913978495,-122.5216181086814	-12.824799538,37.71655913978495,-122.51847265819909	-12.177731514,37.71655913978495,-122.5153272077168	-10.695101738,37.71655913978495,-122.51218175723449	-5.137027264,37.71655913978495,-122.5090363067522	0.0,37.71655913978495,-122.50589085626989	58.13640976,37.71655913978495,-122.50274540578759	44.742580414,37.71655913978495,-122.49959995530529	14.343234062,37.71655913978495,-122.49645450482299	5.559999943,37.71655913978495,-122.49330905434068	5.559999943,37.71655913978495,-122.49016360385839	5.559999943,37.71655913978495,-122.4870181533761	36.28327179,37.71655913978495,-122.48387270289379	41.011131287,37.71655913978495,-122.4807272524115	48.820102692,37.71655913978495,-122.47758180192919	58.867801666,37.71655913978495,-122.4744363514469	76.297660828,37.71655913978495,-122.47129090096459	119.217376709,37.71655913978495,-122.4681454504823	124.402961731,37.71655913978495,-122.46499999999999	124.354179382,37.71655913978495,-122.4618545495177	116.161941528,37.71655913978495,-122.45870909903539	130.863891602,37.71655913978495,-122.4555636485531	111.28717041,37.71655913978495,-122.45241819807079	81.07484436,37.71655913978495,-122.4492727475885	56.193840027,37.71655913978495,-122.44612729710619	65.132553101,37.71655913978495,-122.4429818466239	59.973426819,37.71655913978495,-122.43983639614159	74.751052856,37.71655913978495,-122.4366909456593	76.05430603,37.71655913978495,-122.43354549517699	81.814682007,37.71655913978495,-122.4304000446947	105.378845215,37.71655913978495,-122.42725459421239	99.707115173,37.71655913978495,-122.42410914373009	85.450241089,37.71655913978495,-122.4209636932478	76.036071777,37.71655913978495,-122.41781824276549	80.279808044,37.71655913978495,-122.4146727922832	82.982757568,37.71655913978495,-122.41152734180089	64.031646729,37.71655913978495,-122.4083818913186	59.615921021,37.71655913978495,-122.40523644083629	70.861991882,37.71655913978495,-122.402090990354	42.805473328,37.71655913978495,-122.39894553987169	85.198860168,37.71655913978495,-122.3958000893894	71.580825806,37.71655913978495,-122.39265463890709	30.353136063,37.71655913978495,-122.3895091884248	7.298743248,37.71655913978495,-122.38636373794249	4.153866768,37.71655913978495,-122.3832182874602	5.200631142,37.71655913978495,-122.38007283697789
-15.841738701,37.714408602150534,-122.54992469798337	-15.521712303,37.714408602150534,-122.5467793387988	-15.342153549,37.714408602150534,-122.54363397961423	-15.213256836,37.714408602150534,-122.54048862042966	-14.979791641,37.714408602150534,-122.5373432612451	-14.543560028,37.714408602150534,-122.53419790206053	-14.292666435,37.714408602150534,-122.53105254287595	-14.1920681,37.714408602150534,-122.52790718369138	-14.190596581,37.714408602150534,-122.52476182450681	-13.81227684,37.714408602150534,-122.52161646532224	-13.312665939,37.714408602150534,-122.51847110613768	-12.582204819,37.714408602150534,-122.51532574695311	-11.353815079,37.714408602150534,-122.51218038776854	-6.846178532,37.714408602150534,-122.50903502858397	0.0,37.714408602150534,-122.5058896693994	55.540496826,37.714408602150534,-122.50274431021482	58.847270966,37.714408602150534,-122.49959895103025	36.87505722,37.714408602150534,-122.4964535918457	13.642565727,37.714408602150534,-122.49330823266112	5.559999943,37.714408602150534,-122.49016287347655	5.559999943,37.714408602150534,-122.48701751429198	14.088504791,37.714408602150534,-122.4838721551074	19.789773941,37.714408602150534,-122.48072679592283	23.028251648,37.714408602150534,-122.47758143673828	49.326725006,37.714408602150534,-122.4744360775537	65.007873535,37.714408602150534,-122.47129071836913	81.220016479,37.714408602150534,-122.46814535918456	93.720329285,37.714408602150534,-122.46499999999999	95.142990112,37.714408602150534,-122.46185464081542	100.144165039,37.714408602150534,-122.45870928163085	101.217903137,37.714408602150534,-122.45556392244629	104.366859436,37.714408602150534,-122.45241856326172	63.870956421,37.714408602150534,-122.44927320407714	70.459381104,37.714408602150534,-122.44612784489257	71.390068054,37.714408602150534,-122.442982485708	73.219047546,37.714408602150534,-122.43983712652343	70.152900696,37.714408602150534,-122.43669176733887	75.285697937,37.714408602150534,-122.4335464081543	74.738510132,37.714408602150534,-122.43040104896973	83.099006653,37.714408602150534,-122.42725568978516	70.088653564,37.714408602150534,-122.42411033060058	55.050079346,37.714408602150534,-122.42096497141601	47.237873077,37.714408602150534,-122.41781961223144	46.279254913,37.714408602150534,-122.41467425304688	50.107967377,37.714408602150534,-122.41152889386231	34.468860626,37.714408602150534,-122.40838353467774	35.829025269,37.714408602150534,-122.40523817549317	40.045154572,37.714408602150534,-122.4020928163086	52.180454254,37.714408602150534,-122.39894745712402	68.103866577,37.714408602150534,-122.39580209793945	114.075424194,37.714408602150534,-122.3926567387549	60.625377655,37.714408602150534,-122.38951137957032	8.725691795,37.714408602150534,-122.38636602038575	9.352869034,37.714408602150534,-122.38322066120118	5.504099369,37.714408602150534,-122.3800753020166
-16.61015892,37.71225806451613,-122.54992223320738	-16.575437546,37.71225806451613,-122.54677696531081	-16.073740005,37.71225806451613,-122.54363169741424	-15.89921093,37.71225806451613,-122.54048642951767	-15.615663528,37.71225806451613,-122.5373411616211	-15.499550819,37.71225806451613,-122.53419589372453	-15.141853333,37.71225806451613,-122.53105062582796	-14.956043243,37.71225806451613,-122.52790535793139	-14.571014404,37.71225806451613,-122.52476009003482	-14.183080673,37.71225806451613,-122.52161482213825	-13.597324371,37.71225806451613,-122.51846955424168	-12.870423317,37.71225806451613,-122.51532428634512	-11.484360695,37.71225806451613,-122.51217901844855	-8.424235344,37.71225806451613,-122.50903375055198	-3.062913895,37.71225806451613,-122.50588848265541	13.205803871,37.71225806451613,-122.50274321475884	58.222576141,37.71225806451613,-122.49959794686227	58.232280731,37.71225806451613,-122.4964526789657	21.871904373,37.71225806451613,-122.49330741106913	9.836097717,37.71225806451613,-122.49016214317255	5.570000172,37.71225806451613,-122.48701687527598	26.075235367,37.71225806451613,-122.48387160737941	37.865638733,37.71225806451613,-122.48072633948284	47.417381287,37.71225806451613,-122.47758107158627	54.028301239,37.71225806451613,-122.4744358036897	59.433223724,37.71225806451613,-122.47129053579313	63.265724182,37.71225806451613,-122.46814526789656	73.553733826,37.71225806451613,-122.46499999999999	83.297332764,37.71225806451613,-122.46185473210342	92.22026825,37.71225806451613,-122.45870946420685	91.641983032,37.71225806451613,-122.45556419631028	79.436698914,37.71225806451613,-122.4524189284137	84.829536438,37.71225806451613,-122.44927366051714	86.989189148,37.71225806451613,-122.44612839262058	92.79283905,37.71225806451613,-122.44298312472401	91.735389709,37.71225806451613,-122.43983785682744	85.160881042,37.71225806451613,-122.43669258893087	84.44644928,37.71225806451613,-122.4335473210343	74.694694519,37.71225806451613,-122.43040205313773	66.17414856,37.71225806451613,-122.42725678524116	88.13835907,37.71225806451613,-122.42411151734458	53.642757416,37.71225806451613,-122.42096624944801	32.119758606,37.71225806451613,-122.41782098155144	28.923843384,37.71225806451613,-122.41467571365487	24.598213196,37.71225806451613,-122.4115304457583	22.212867737,37.71225806451613,-122.40838517786173	17.755184174,37.71225806451613,-122.40523990996516	19.769617081,37.71225806451613,-122.40209464206859	20.250926971,37.71225806451613,-122.39894937417202	26.305112839,37.71225806451613,-122.39580410627545	25.078208923,37.71225806451613,-122.39265883837888	54.865989685,37.71225806451613,-122.38951357048231	10.695362091,37.71225806451613,-122.38636830258574	11.058363914,37.71225806451613,-122.38322303468917	5.138108253,37.71225806451613,-122.3800777667926
-17.572008133,37.71010752688172,-122.5499197686941	-17.179924011,37.71010752688172,-122.54677459207579	-16.899246216,37.71010752688172,-122.5436294154575	-16.76086998,37.71010752688172,-122.5404842388392	-16.470018387,37.71010752688172,-122.5373390622209	-16.236358643,37.71010752688172,-122.53419388560259	-15.775797844,37.71010752688172,-122.5310487089843	-15.655394554,37.71010752688172,-122.527903532366	-15.282367706,37.71010752688172,-122.5247583557477	-14.808677673,37.71010752688172,-122.5216131791294	-14.025214195,37.71010752688172,-122.5184680025111	-13.17893219,37.71010752688172,-122.5153228258928	-11.78219986,37.71010752688172,-122.51217764927449	-9.721160889,37.71010752688172,-122.5090324726562	-3.450939894,37.71010752688172,-122.5058872960379	3.853692532,37.71010752688172,-122.5027421194196	66.822883606,37.71010752688172,-122.4995969428013	69.96711731,37.71010752688172,-122.496451766183	36.60591507,37.71010752688172,-122.4933065895647	19.869829178,37.71010752688172,-122.49016141294639	5.570000172,37.71010752688172,-122.4870162363281	27.912471771,37.71010752688172,-122.4838710597098	37.724025726,37.71010752688172,-122.4807258830915	44.702877045,37.71010752688172,-122.4775807064732	53.461524963,37.71010752688172,-122.4744355298549	65.903259277,37.71010752688172,-122.4712903532366	76.247451782,37.71010752688172,-122.4681451766183	86.774360657,37.71010752688172,-122.465	94.900840759,37.71010752688172,-122.4618548233817	93.573547363,37.71010752688172,-122.4587096467634	92.923866272,37.71010752688172,-122.45556447014509	89.742141724,37.71010752688172,-122.4524192935268	94.454605103,37.71010752688172,-122.4492741169085	97.156356812,37.71010752688172,-122.4461289402902	103.377754211,37.71010752688172,-122.4429837636719	115.5286026,37.71010752688172,-122.4398385870536	103.651000977,37.71010752688172,-122.4366934104353	95.828277588,37.71010752688172,-122.43354823381699	97.612327576,37.71010752688172,-122.4304030571987	98.492279053,37.71010752688172,-122.4272578805804	51.026176453,37.71010752688172,-122.4241127039621	46.597740173,37.71010752688172,-122.4209675273438	27.664464951,37.71010752688172,-122.4178223507255	19.977212906,37.71010752688172,-122.4146771741072	15.999791145,37.71010752688172,-122.4115319974889	12.599165916,37.71010752688172,-122.4083868208706	9.265144348,37.71010752688172,-122.4052416442523	8.885648727,37.71010752688172,-122.402096467634	17.908802032,37.71010752688172,-122.3989512910157	9.096414566,37.71010752688172,-122.3958061143974	10.248055458,37.71010752688172,-122.3926609377791	6.629293442,37.71010752688172,-122.3895157611608	2.775154591,37.71010752688172,-122.3863705845425	2.963671207,37.71010752688172,-122.3832254079242	5.870129585,37.71010752688172,-122.3800802313059
-18.444803238,37.707956989247315,-122.54991730444347	-18.128252029,37.707956989247315,-122.54677221909371	-17.921998978,37.707956989247315,-122.54362713374395	-17.547111511,37.707956989247315,-122.5404820483942	-17.301597595,37.707956989247315,-122.53733696304444	-16.983522415,37.707956989247315,-122.53419187769468	-16.638648987,37.707956989247315,-122.53104679234492	-16.227046967,37.707956989247315,-122.52790170699517	-15.771947861,37.707956989247315,-122.52475662164541	-15.329441071,37.707956989247315,-122.52161153629564	-14.529334068,37.707956989247315,-122.51846645094588	-13.494420052,37.707956989247315,-122.51532136559612	-12.246738434,37.707956989247315,-122.51217628024636	-10.471164703,37.707956989247315,-122.50903119489661	-4.93906641,37.707956989247315,-122.50588610954685	1.721021056,37.707956989247315,-122.50274102419709	64.431404114,37.707956989247315,-122.49959593884734	65.709060669,37.707956989247315,-122.49645085349758	39.474136353,37.707956989247315,-122.49330576814782	24.374288559,37.707956989247315,-122.49016068279806	18.522838593,37.707956989247315,-122.4870155974483	11.468753815,37.707956989247315,-122.48387051209855	17.144002914,37.707956989247315,-122.48072542674879	34.520915985,37.707956989247315,-122.47758034139903	53.736446381,37.707956989247315,-122.47443525604928	70.244117737,37.707956989247315,-122.47129017069952	82.822471619,37.707956989247315,-122.46814508534975	116.077949524,37.707956989247315,-122.46499999999999	121.809715271,37.707956989247315,-122.46185491465023	104.561973572,37.707956989247315,-122.45870982930047	104.098152161,37.707956989247315,-122.45556474395072	103.624740601,37.707956989247315,-122.45241965860096	106.963447571,37.707956989247315,-122.4492745732512	117.746398926,37.707956989247315,-122.44612948790144	128.992492676,37.707956989247315,-122.44298440255169	144.698669434,37.707956989247315,-122.43983931720193	145.59286499,37.707956989247315,-122.43669423185217	117.021209717,37.707956989247315,-122.43354914650241	129.388092041,37.707956989247315,-122.43040406115266	97.623672485,37.707956989247315,-122.4272589758029	60.183643341,37.707956989247315,-122.42411389045314	40.376277924,37.707956989247315,-122.42096880510339	32.519332886,37.707956989247315,-122.41782371975363	18.732591629,37.707956989247315,-122.41467863440386	9.525291443,37.707956989247315,-122.4115335490541	5.874402523,37.707956989247315,-122.40838846370434	4.524775982,37.707956989247315,-122.40524337835458	5.91917181,37.707956989247315,-122.40209829300483	7.748538017,37.707956989247315,-122.39895320765507	7.634595871,37.707956989247315,-122.39580812230531	-0.479999989,37.707956989247315,-122.39266303695555	0.0,37.707956989247315,-122.3895179516058	0.0,37.707956989247315,-122.38637286625604	0.0,37.707956989247315,-122.38322778090628	-1.070000052,37.707956989247315,-122.38008269555652
-19.143526077,37.7058064516129,-122.54991484045549	-18.935506821,37.7058064516129,-122.54676984636454	-18.744102478,37.7058064516129,-122.5436248522736	-18.478919983,37.7058064516129,-122.54047985818265	-18.111068726,37.7058064516129,-122.5373348640917	-17.682596207,37.7058064516129,-122.53418987000076	-17.303604126,37.7058064516129,-122.53104487590983	-16.911645889,37.7058064516129,-122.52789988181888	-16.371580124,37.7058064516129,-122.52475488772794	-15.851209641,37.7058064516129,-122.52160989363699	-14.98436451,37.7058064516129,-122.51846489954605	-13.923771858,37.7058064516129,-122.5153199054551	-12.613881111,37.7058064516129,-122.51217491136416	-11.011027336,37.7058064516129,-122.50902991727321	-6.434073448,37.7058064516129,-122.50588492318226	1.0,37.7058064516129,-122.50273992909132	32.983695984,37.7058064516129,-122.49959493500039	68.863037109,37.7058064516129,-122.49644994090944	61.804821014,37.7058064516129,-122.4933049468185	44.856056213,37.7058064516129,-122.49015995272755	25.428194046,37.7058064516129,-122.4870149586366	13.215894699,37.7058064516129,-122.48386996454566	28.9031353,37.7058064516129,-122.48072497045472	40.242595673,37.7058064516129,-122.47757997636377	53.560127258,37.7058064516129,-122.47443498227283	65.77922821,37.7058064516129,-122.47128998818188	87.018089294,37.7058064516129,-122.46814499409095	101.747673035,37.7058064516129,-122.465	124.220932007,37.7058064516129,-122.46185500590906	117.613502502,37.7058064516129,-122.45871001181811	118.149925232,37.7058064516129,-122.45556501772717	117.272399902,37.7058064516129,-122.45242002363622	127.042472839,37.7058064516129,-122.44927502954528	148.949188232,37.7058064516129,-122.44613003545433	157.403106689,37.7058064516129,-122.44298504136339	162.618713379,37.7058064516129,-122.43984004727244	182.244155884,37.7058064516129,-122.43669505318151	174.000183105,37.7058064516129,-122.43355005909056	178.603713989,37.7058064516129,-122.43040506499962	127.662086487,37.7058064516129,-122.42726007090867	66.478164673,37.7058064516129,-122.42411507681773	35.244853973,37.7058064516129,-122.42097008272678	26.075670242,37.7058064516129,-122.41782508863584	16.491539001,37.7058064516129,-122.41468009454489	10.75003624,37.7058064516129,-122.41153510045395	6.297041416,37.7058064516129,-122.408390106363	3.664703846,37.7058064516129,-122.40524511227207	5.152800083,37.7058064516129,-122.40210011818112	5.424493313,37.7058064516129,-122.39895512409018	7.252792835,37.7058064516129,-122.39581012999923	1.469367623,37.7058064516129,-122.39266513590829	-1.147493601,37.7058064516129,-122.38952014181734	-1.536907792,37.7058064516129,-122.3863751477264	-1.660395503,37.7058064516129,-122.38323015363545	-1.776232958,37.7058064516129,-122.3800851595445
